bedroom_count,net_sqm,center_distance,metro_distance,floor,age,price
2,31.31682869,192.49,-1.165958315,1,97,91825.93673
9,174.4576239,178.46,-29.86455382,2,15,98810.92396
10,421.111773,1631.51,145.7403382,1,96,103851.4994
2,45.33182075,190.12,-33.1910429,11,49,95290.80237
3,92.13445352,379.6,-2.379679298,10,43,97129.76233
2,81.84629901,1649.79,169.4010006,10,77,90432.28208
1,33.53662659,1929.55,196.5302803,19,24,90510.70457
3,154.2496759,1945.53,182.1810582,18,14,94908.29962
2,84.89963209,352.7,-15.88924764,24,5,97100.2736
2,22.18835976,839.44,114.4298069,2,93,93203.11243
8,382.2525309,706.08,4.228099966,2,62,103634.9776
1,24.18268234,1897.85,145.3238909,1,89,88488.23654
3,67.45270609,448.63,-101.2238935,20,36,94585.28804
4,62.39891151,21.17,-55.61658849,6,83,93999.11319
1,41.00452181,1009.41,165.2595097,23,52,97312.32351
2,64.46516293,597.09,-24.61163554,14,84,94041.8339
2,37.23182161,817.66,85.9277012,1,76,92461.30608
1,22.58156239,381.31,-3.054840572,5,30,93118.94726
2,79.07268299,1191.46,154.0513272,22,54,94922.28637
1,54.62250874,1300.04,150.8490018,9,20,94116.6759
6,232.5783981,493.94,134.983688,3,42,103374.2024
4,59.06139664,256.78,12.60075931,6,22,96750.90447
1,32.02972392,1438.1,143.6429835,22,72,94033.36952
4,185.7239211,65.08,45.04442468,7,8,104129.2291
6,79.74604367,255.65,30.60352646,1,36,98117.10432
1,7.662383278,1847.99,159.7663994,4,16,90379.10924
6,95.5454571,323.69,70.72598925,2,61,95872.78325
10,320.6573849,129.47,14.26624756,1,26,107428.0097
2,43.64631839,1627.92,148.7695008,13,16,91986.63744
8,63.67675072,1152.52,196.6546094,1,31,95229.07476
4,146.0729824,475.45,-16.22378032,13,81,98732.78846
7,293.0304356,147.15,-31.43376991,1,83,101270.4889
3,123.0236128,92.01,94.02248043,3,23,100144.2435
2,91.59549306,1495.63,109.2308199,3,71,91969.10722
1,53.91365537,1397.25,93.96019608,23,76,92028.83293
5,149.5252737,503.89,39.60201169,1,51,97390.86572
5,174.9966812,1088.32,52.49718369,2,34,97404.98343
2,128.0130927,1243.46,133.0428311,14,72,94794.69891
6,209.1461648,1328.34,122.5510533,2,78,96796.54554
2,68.26381195,1933.45,135.1013239,6,78,90565.10628
2,24.96752224,1755.38,165.3062385,13,71,88779.75411
10,243.6687428,1384.87,135.7620788,1,62,96971.89865
7,241.6138903,1060.97,179.6601974,1,3,102678.3933
2,99.59339937,972.64,67.37818466,15,28,95598.53734
2,115.7198067,452.55,81.96041098,11,93,98658.06474
2,97.63525149,279.36,61.29742469,9,43,97305.36039
5,205.9785813,1079.21,111.0887246,2,22,99713.44036
1,15.64012046,1479.34,118.0254625,20,45,93512.2116
1,29.68257712,147.63,-32.61353849,4,4,96119.27832
1,24.46062871,1844.2,207.1532077,18,82,91152.42356
3,131.4292403,1145.31,52.75962392,24,77,95655.78625
2,28.86945088,991.39,141.3035194,12,31,93975.98993
1,29.55595564,1595.79,121.5749684,4,79,89869.70595
1,28.76885212,1961.83,144.8485953,3,64,89862.53588
6,122.0230237,1616.48,140.2807595,2,71,91025.8804
2,42.09309945,955.89,56.56865067,12,17,94740.50034
2,75.5132823,401.16,-8.714086128,1,31,96106.25807
1,30.42538373,200.65,83.15081148,3,54,95827.55777
5,219.7805933,1858.57,177.448285,3,0,96403.11115
1,18.96947349,1152.26,179.703143,23,44,93437.30298
2,56.31191016,332.07,62.03902727,10,4,96468.65032
1,10.30687727,819.66,46.79666833,3,32,89939.35026
11,250.2991694,1116.43,103.7439803,2,54,100854.621
1,24.67708085,238.58,67.51514119,1,89,92262.35847
1,77.61982634,1498.58,90.09887194,7,61,92986.53513
1,60.28536911,1919.58,142.8963966,18,54,91629.29337
3,153.0688583,325.55,14.74742684,6,50,99155.85433
8,370.8357788,229.4,-0.093383118,1,9,105924.3706
5,123.7970463,25.39,-16.9507926,1,93,95783.25934
4,110.8622247,1438.91,136.3034609,19,13,98029.07006
2,10.80722674,186.43,4.711810427,1,22,93117.72414
2,49.90595109,172.05,9.464168067,7,60,94644.03506
4,137.3371546,535.14,39.42143142,10,87,96729.3477
5,150.0769411,289.99,42.48025896,1,96,96954.21673
11,450.1447939,747.95,146.1699106,1,43,110075.3696
3,112.2277625,1534.3,136.9935046,12,67,94190.56474
2,35.454619,459.09,-32.74419811,21,96,92648.731
3,118.3330753,916.06,94.39975402,1,71,93394.45508
1,43.16985854,1641.33,137.3745162,9,62,91541.64715
3,61.80547462,527,80.29338452,9,2,97112.36096
2,69.68805557,1672.79,158.5841595,11,33,93537.91609
3,166.1826681,1418.13,150.4498682,13,83,94561.20263
3,132.0536801,803.57,88.50258823,8,92,93737.76623
1,39.7672361,246.29,53.91767184,16,19,97103.59675
1,42.27494972,511.17,-9.213866971,10,59,92767.77139
10,354.9922481,855.36,41.80663422,1,14,102406.2282
3,81.98690335,1887.89,208.2596225,18,4,93903.83023
2,31.74265075,1051.71,81.23526324,13,19,92425.71326
3,133.0861087,1915.3,215.3322096,22,2,95552.12844
3,154.1169954,658.13,-25.38682187,15,84,95685.33779
5,131.8123586,464.6,-27.2410043,3,47,95721.27898
5,36.24926328,650.03,65.23706312,2,86,92811.97698
10,391.8271552,144.18,20.44978793,1,91,106912.5407
4,185.6365787,1430.89,183.1574158,20,94,99175.12389
1,40.17512848,1898.12,232.0743282,16,82,89358.09643
2,46.16093098,74,33.710411,1,59,93961.80887
9,288.2156046,1988.74,199.0186183,1,62,96984.49137
4,91.20616576,1666.58,65.72309476,12,20,94590.75721
2,80.28831164,131.52,32.03160104,12,94,95450.76383
3,74.82222907,1489.89,134.0692337,19,19,97056.83437
2,41.49427974,1631.69,76.57409763,4,63,88862.03156
2,99.98972094,236.9,35.77702526,15,40,99232.94399
2,19.83430084,1387.87,49.78847153,2,41,90850.56056
4,34.79620172,1429.53,85.77418977,4,65,90887.06436
1,44.95575268,1740.74,186.9226042,20,14,92549.19967
1,-0.126750656,1723.71,175.2333682,3,26,89987.32028
3,157.9626021,179.71,-26.71123115,2,92,95448.14265
2,25.94421075,1578.78,88.1230417,24,19,93240.60134
3,110.8315165,1138.86,96.68627802,21,22,96815.08893
5,102.6053806,1377.96,124.7156267,3,61,94354.92398
8,311.3120135,1517.04,170.0531844,1,9,102775.2716
2,42.27593796,1373.61,107.8447438,7,64,91349.32579
7,346.644344,321.81,47.11713326,1,9,105323.1289
4,172.2809589,236.87,-37.24121677,23,92,100219.6309
6,270.814563,563.19,22.28281399,3,93,100512.454
2,39.95325246,1128.42,108.1364984,14,82,91031.15003
2,77.53688573,731.75,134.2282491,2,96,94765.57551
4,186.3189377,76.59,-30.21450808,9,89,98298.65008
1,78.92815814,251.92,-22.9811609,19,52,98560.68428
2,95.43621073,268.62,33.81224982,23,63,98529.77495
1,66.5480997,1329.16,87.44347986,17,8,95425.95278
4,108.3588664,1972.95,218.6693178,1,67,93254.09516
2,83.54990319,1683.45,285.539042,14,27,96187.06585
7,256.8118749,1872.51,179.1847132,1,53,98137.65209
2,82.61093696,164.74,94.06762637,15,26,100993.8378
1,42.21067821,1401.38,130.9402678,22,57,93969.9729
2,52.80593652,1102.93,72.6285604,11,19,94577.69787
2,89.38533231,404.46,-18.52713638,6,1,95009.22141
3,133.9974606,799.51,148.5025176,12,63,97780.20724
2,48.10414531,1903.14,242.0263068,9,63,91075.0164
7,280.999433,1938.34,149.9598634,1,46,97448.76556
4,106.0539215,1174.78,156.4670847,13,63,97349.21921
3,152.9129951,591.9,62.00500464,23,86,97847.14309
5,111.3030003,226.65,-28.62446228,2,92,96408.77304
3,126.5845219,1468.82,110.6389831,9,43,93922.37629
3,60.66262022,866.49,111.9624933,8,44,94372.83533
3,148.2421257,94.73,94.71051378,24,85,103239.055
1,39.55732771,1976.81,208.6168685,8,9,92630.33139
6,289.3586134,702.75,46.13327201,2,38,103203.8627
2,104.8996672,480.6,175.4007861,24,55,99566.52587
6,124.4463751,1945.7,266.0043207,3,62,93078.74053
2,28.78772718,1615.45,71.424701,24,67,90752.99194
4,188.4788533,1347.25,157.817181,15,50,99765.1642
3,79.64374124,1089.4,5.589463636,9,7,92848.50118
1,36.98070899,692.09,111.2249992,24,24,98112.51994
2,8.403141486,299.86,10.67147689,15,31,94483.40783
2,41.71582685,579.3,56.84661502,11,79,93688.52084
1,16.64617542,1438.04,46.58784488,12,97,90195.01169
5,72.97737357,1652.27,51.22571062,2,0,90784.12877
3,54.14467458,789.74,-7.919926484,18,64,93241.14096
8,328.6533178,1001.66,37.37283557,1,69,100764.1704
2,28.22065962,230.62,47.30792535,9,76,92843.72503
1,42.05716332,1230.89,118.8265084,8,20,92468.51782
1,52.0554958,1489.95,138.5166044,12,72,92047.58298
4,76.4139528,1918.49,196.3035828,2,57,90129.00078
4,211.9741065,477.59,32.15645641,17,28,102215.5096
8,365.9511642,1487.04,118.3751743,2,46,102732.4878
6,165.0961415,1675.95,184.1149643,1,38,94565.81845
4,164.0809459,208.62,116.7539003,7,51,102181.9533
7,75.67935659,1288.42,148.2885807,1,63,93884.63036
2,19.8324352,1249.54,40.00271946,16,59,89518.26379
4,37.31398982,1241.81,77.9683153,19,9,92930.76333
5,155.897597,343,-19.50774379,2,23,96477.96472
3,108.7613109,818.77,75.5956692,20,81,97054.1033
4,151.1323003,1991.84,124.6547029,8,96,91118.80662
3,24.95118125,782.13,53.30779512,19,94,94434.81212
2,53.42327779,315.75,-31.64257595,24,15,98857.00129
6,180.7299429,1783.24,187.0481687,1,36,95668.10534
2,28.35584834,1298.6,88.79506252,21,37,91605.96381
3,112.0679299,1290.65,81.93842219,1,34,92298.47835
4,143.973778,1817.64,175.8181181,21,72,95865.73635
2,40.43498347,514.31,-10.39174128,7,36,93866.03133
1,0.141782456,822.08,117.4353743,3,39,90334.97916
4,49.54862442,1054.87,75.3099371,13,63,92537.50582
2,85.02461699,402.13,-45.72948129,13,51,96885.20575
6,207.8603231,734.04,61.64494376,1,51,100555.5079
4,53.24274913,1562.37,238.6573406,12,9,95719.35553
2,69.60652565,934.66,-28.14668242,1,73,90722.91636
3,84.43410929,1897.88,155.8930416,5,79,90082.54099
6,122.9941466,1667,148.2823989,3,85,91251.48179
1,9.039380681,1124.66,52.66417148,4,56,90313.35124
4,172.0745867,1324.76,160.1460865,2,21,96898.75788
2,56.85104498,1896.88,122.3150941,23,52,93394.10098
2,30.58645222,1664.84,165.79152,12,41,93349.38686
1,56.48896009,135.65,-43.5863493,13,30,96457.0629
2,70.40110262,929.8,118.7340671,6,31,96316.96515
2,77.96971026,720.07,35.24714481,14,62,94394.59004
6,126.1946004,201.53,20.39335019,3,96,97134.27621
4,157.3377872,513.2,51.29691635,11,43,97940.53121
6,60.16134452,60.52,62.47122121,2,53,98783.04757
4,111.9185736,799.37,97.16047876,9,76,97080.06956
3,71.81421687,1949.4,144.3918651,8,51,90246.81413
4,134.0101215,951.25,202.4829831,14,95,98011.85973
4,219.7860152,629.99,97.52584399,14,90,99631.98676
4,65.88908019,343.39,72.78249571,2,13,98220.26728
2,79.36490866,517.38,64.9414448,9,8,97369.96138
3,73.39380224,675.4,101.2730365,5,55,94166.06059
1,39.47251107,1359.82,35.26599011,4,27,90891.94103
7,111.1922759,1888.46,184.9756162,1,87,90948.36904
3,127.854631,818.21,46.27112129,3,67,96334.88646
2,28.43174261,370.47,30.83809529,21,91,97216.58182
2,86.13693321,908.59,87.40097655,7,97,92516.66605
2,118.5665307,1733.93,143.2558165,12,84,93940.96595
6,119.1840715,73.24,41.36751557,2,18,98141.46698
2,66.94922178,435.84,-0.770081157,22,10,97961.90252
2,50.75060501,1240.76,61.65188255,6,17,93183.0794
4,161.2293458,1906.2,146.8616646,18,29,95433.85886
6,211.3344479,1769.66,131.6163044,1,26,94292.27196
5,135.5990564,26.99,-7.19111039,2,96,97786.28427
7,70.67667792,1465.65,171.4515751,1,27,92986.06565
1,49.94630823,361.3,145.3531749,15,71,98832.85492
3,115.124437,283.15,123.8216986,15,78,98118.39496
1,32.76536357,722.25,69.70016147,9,88,94142.99105
2,51.29440726,1463.53,130.0517359,2,51,90344.68607
3,95.32948582,1032.38,109.2041807,9,73,95648.69629
3,132.8877787,357.58,-5.191458903,18,75,98293.49407
5,26.83478891,1421.22,93.65495098,1,77,91483.64762
3,146.2172925,306.69,71.94533433,8,30,99524.06849
4,120.1471766,1267.44,104.1802274,6,22,95411.17478
1,60.44258622,1968.18,103.8149836,23,2,91485.75281
2,79.69058028,367,76.40037057,9,11,99443.74643
4,91.13000376,519.03,26.05184858,8,82,94342.73902
1,12.4163818,556.08,-1.664942089,14,14,92758.27191
3,131.9775421,599.26,5.264601622,10,67,97208.47213
2,43.88673916,68.6,60.24280172,22,54,98634.88535
1,67.77905189,801.16,94.07398506,3,52,93031.4011
6,52.69160574,676.62,32.03451882,2,6,95732.52639
9,128.3789872,752.19,67.15138311,1,44,95179.77157
6,105.2189289,1618.95,154.3467338,1,67,93360.10562
3,39.17767251,1723.07,115.0869931,15,61,91032.73854
2,94.63719753,1440.38,123.9229224,22,89,92860.00782
8,165.8557055,1232.15,63.2345251,2,10,96924.57896
1,28.33361492,591.86,33.17835319,10,3,96666.2566
3,71.85935879,862.7,-5.65480384,2,91,91381.01808
8,234.1396898,669.32,41.13689394,1,0,102408.1886
3,83.78745882,951.37,101.9420545,4,88,92221.84512
4,211.3224343,716.06,103.9406471,8,84,98173.73285
8,366.5676178,897.57,-24.04657406,1,63,103240.7752
6,88.6064702,1619.18,79.25937153,3,32,90269.88503
8,260.1382101,1314.87,12.41576827,2,18,98388.56915
4,97.95392752,1303.97,152.0637354,7,8,95243.13611
5,139.9899946,1380.42,169.2243406,3,48,95321.38578
1,10.55743505,1502.31,70.56505451,21,75,89789.71429
5,147.402111,1842.27,99.29457938,1,71,90076.92406
4,68.20596729,1884.87,166.8753502,8,36,90574.88295
1,66.60025766,40.76,-40.45254093,21,8,99550.8652
2,90.6326609,1791.88,101.8479789,2,29,90355.72318
5,102.2665128,303.98,35.21167314,3,88,96943.68648
3,130.0002874,1410.87,197.4759069,6,46,96194.70153
2,57.71020498,577.02,26.41716302,6,48,92355.85436
7,340.6890813,1321.02,91.2096805,1,22,102500.2145
1,19.70056774,1031.72,16.04261569,2,3,91228.25529
3,111.4128378,1254.94,67.2648745,5,83,91825.9407
2,99.06187408,1429.32,239.9360166,14,21,96569.98504
1,25.76335828,1511.28,96.88374221,20,81,92756.02484
1,15.9800888,663.08,-25.22809097,2,56,90380.85797
2,104.5061476,28.59,-80.50681456,18,77,96335.97923
2,41.40119687,1097.21,115.5411361,12,25,92176.8403
3,120.1788691,276.22,45.74982916,8,8,98868.26181
2,75.50006526,293.78,-15.97582614,24,30,97516.73676
3,107.3943279,91.09,-76.03834794,16,26,97717.48103
7,92.33966673,98.72,20.45813799,1,12,97542.64192
2,45.07911907,960.51,40.90338112,15,1,95438.63357
2,24.31261931,1667.08,90.28785974,14,76,88025.48586
1,44.66248927,617.55,104.4114518,15,31,94419.85012
1,41.21047459,1019.11,5.405769883,12,9,94222.22937
7,236.9587088,865.83,122.2728283,1,12,101954.5967
1,37.1758045,1926.76,106.0725247,21,71,90675.92969
7,312.7714682,1805.21,142.565826,1,70,99870.27065
3,112.8700193,636.57,122.9990217,7,80,98422.47351
3,126.6085248,777.72,42.19554841,19,26,98779.49901
1,66.52624112,1213.01,30.63972957,6,62,89470.13555
12,250.8551861,625.95,-55.24138194,1,32,101625.0981
2,25.67800181,1274.89,110.4173359,4,21,93351.51322
2,45.89763279,200.84,69.13683716,10,31,97337.13917
17,750.9716038,402.62,40.98593312,1,80,118134.7712
4,69.77126757,546.84,88.90961812,19,6,98926.95379
6,221.6510273,245.65,-55.31505254,1,79,98235.15106
8,414.0994818,1489.44,177.6375248,1,14,104948.6965
8,265.7706305,1610.03,171.222304,1,21,100859.5828
3,47.91013107,1955.25,200.6547044,5,56,91612.61305
2,77.47701135,755.71,119.1034293,1,55,94848.92472
3,107.5528533,1444.08,214.7656767,23,18,97715.26622
10,148.3789646,1742.26,57.00455654,1,64,91672.14155
1,55.00871698,197.98,-1.139178144,20,42,98447.30068
4,78.29134228,1169.68,0.945698557,22,86,94684.40762
8,310.8715938,1631.29,200.0773354,2,57,101233.8105
1,35.80840534,821.26,108.4903376,16,69,95949.36934
1,34.48506964,1882.43,169.943701,22,54,92161.63984
3,113.5346172,742.02,91.78263479,23,84,99513.41431
4,129.3592549,70.95,-10.16503017,3,48,97361.99844
2,77.66458145,516.17,29.85018613,6,28,96707.8487
5,77.83746887,679.48,116.9520264,3,62,93770.65063
3,62.74905886,963.34,80.79206078,10,79,93656.24113
4,52.35220064,1672.21,109.573693,3,40,89879.05991
1,12.77422138,419.87,22.33257776,19,40,93996.31446
1,39.86856413,69.95,-95.23872339,11,36,94587.32388
4,135.6998799,1250.73,55.63730648,2,12,96439.83043
3,78.15637526,1196.19,134.57895,14,20,94761.29197
1,14.93341374,1816.33,142.9672153,22,60,92372.0665
3,90.49523665,1426.65,142.401393,20,5,94715.93512
10,338.4086122,1630.26,112.3585489,2,48,99641.13982
1,62.24278576,537.18,-12.92557594,2,74,93456.74231
3,73.66612509,1891.54,173.9028716,22,72,90968.55088
2,61.35874092,986.19,62.81208978,6,17,92693.02403
9,329.0383924,1642.36,128.520825,2,1,102569.6008
4,133.0471287,358.46,39.92582346,9,8,100139.3329
5,83.65211275,336.32,-3.117359546,1,72,93736.04924
3,51.58415369,311.96,3.245989514,19,40,98799.84572
3,51.64776143,1931.74,81.91426981,15,29,91082.6926
2,58.72560017,1891.61,183.180722,24,36,95610.31039
10,437.9345327,1835.75,176.0808342,2,73,104909.8566
2,92.35482019,1875.22,133.5237324,1,65,91012.0222
4,106.0414562,603.99,62.31868833,3,41,95851.61017
1,38.22888467,1570.66,152.0334024,6,55,89047.98435
6,141.8707748,397.6,9.471832961,2,43,98714.11306
1,23.34861338,864.39,53.8123093,15,48,92981.98822
4,23.89267219,901.82,110.7740841,13,25,94811.39019
5,48.73669517,1016.89,58.79577474,3,87,92373.57241
1,26.90245717,1879.93,88.36999057,12,84,86113.59297
2,67.66411719,1538.99,209.0677032,20,8,94551.68212
2,87.23352376,1233.38,19.65863108,10,57,91874.43234
3,174.1375384,1537.79,164.0369762,15,70,98441.5219
1,57.27803567,1967.96,219.3345488,21,70,91887.32025
2,87.82958635,866.11,43.13356731,2,11,95160.75069
3,156.5947843,176.54,66.49525949,10,70,100136.2217
2,110.9085683,181.67,28.32943799,3,91,94534.41462
10,301.0641593,627.58,12.93525547,2,72,100716.0049
4,220.374413,877.31,155.1464599,9,91,97860.36768
4,72.34890588,346.65,14.03674728,4,26,96929.97939
2,57.04326315,332.24,50.03287656,9,37,95164.32904
2,99.66725125,299.38,65.41570891,7,28,96889.92369
4,55.68834796,33.21,34.89010167,13,33,98247.52278
1,50.06549385,620.83,86.19067622,24,26,98457.08131
1,55.90229672,1100.35,130.0494149,1,62,91625.09091
1,45.68192549,280.82,-8.349222389,7,88,91875.37719
4,199.920228,575.07,88.43604341,16,83,102006.6681
5,143.7334241,563.33,39.49508165,1,72,96627.52573
6,81.95815914,192.28,-7.371392525,2,47,96233.93882
3,102.1689747,96.59,-4.1185349,12,31,98167.34745
1,58.53883748,1097.05,113.8580949,11,8,96228.88146
2,21.28576372,1523.9,206.6082658,19,24,93012.89812
6,281.6330235,717.8,48.0365682,1,71,98647.08926
7,101.1311284,819.64,150.9943183,1,17,98980.85521
9,301.0857473,884.2,36.37559305,2,5,101342.6169
3,152.4383274,931.94,39.543887,1,22,96280.65121
4,195.0632761,217.56,66.01749624,8,92,99826.77642
2,49.35949634,76.45,-77.34536277,22,87,97732.73004
3,128.3744722,156.6,14.47487492,24,3,101896.62
6,315.8203384,915.8,129.6989395,2,96,100937.6352
5,71.357159,919.23,138.580228,1,24,94565.72291
4,24.35884935,424.33,74.76727909,20,24,96034.99799
8,260.9955704,1144.44,186.2720753,2,83,99748.28834
1,52.55314452,1177.2,71.21960701,24,75,95430.79324
8,299.9885684,125.51,-39.88917262,1,70,104411.9066
3,110.3786591,1851.18,134.2535237,19,27,92630.6255
4,75.63464571,805.19,92.68281717,12,12,95409.68552
2,88.07710174,691.84,159.6205321,23,54,100738.4071
6,255.3340344,1374.52,185.7431119,1,26,100557.4895
2,27.57949558,1258.25,54.36105188,2,63,90888.93811
8,323.5439645,1733.49,170.0978279,1,46,98666.75874
6,294.4986142,1099.66,197.888035,2,11,104225.6152
7,209.8600536,94.13,25.38747696,1,76,101371.9948
3,97.64935421,1872.9,132.2427084,12,44,94343.24184
4,51.01937182,1623.56,216.9032113,14,91,93476.04927
4,180.6066892,836.89,100.5698361,19,2,103131.3917
3,100.0018539,217.71,69.66045087,22,69,100340.0199
2,39.46107723,106.35,7.501459422,15,56,94522.32591
1,52.79642061,1097.86,39.77579079,11,42,91038.94895
2,37.17353843,1414.88,197.2340131,13,96,91735.61395
2,120.564124,496.74,11.88341625,10,34,96036.77399
1,41.21376036,1055.15,54.3061859,1,62,89639.81114
4,74.91402137,1102.02,48.92457845,11,13,95789.85738
1,55.58163575,434.33,4.617240773,6,3,97041.86552
10,266.9715405,1236.75,116.7482635,1,52,100603.7499
4,170.4407038,1202.03,145.7339652,24,74,100600.3856
1,50.96089483,1056.68,130.4298584,4,73,92119.29773
2,36.20737764,986.74,67.74022063,15,4,95951.44298
5,73.67113351,1511.62,180.8541597,2,67,92720.05156
2,45.90818829,1847.1,146.7193653,4,32,88782.41215
10,406.5230851,1702.85,186.070033,1,5,105211.3506
5,268.9352592,1208.91,114.1778516,1,49,100206.2417
5,137.1013663,1035.37,112.8020164,2,60,94719.17792
